regno,inc_total2014,exp_vol2014,exp_total2014,employees2014,volunteers2014,yrl2014,inc_total2015,exp_vol2015,exp_total2015,employees2015,volunteers2015,yrl2015,charityid,outcome,frlevystatus,_mfrlevy,frid,regtype,_mfrscrape,paid,thresh,zoom,vertical
1143711,2469067,15338,632685,3,0,364,565489,69203,602682,3,30,364,,,,master only (1),,,master only (1),0,0,0,100000
1143714,7496000,243000,7766000,95,0,364,10430000,327000,7877000,97,0,364,1143714,P,P,matched (3),,,master only (1),1,1,2,100000
1143743,1258057,93452,344020,1,15,364,1404930,84464,1023482,1,12,364,,,,master only (1),,,master only (1),0,0,0,100000
1143755,9960000,408000,7974000,78,0,364,10008000,460000,8514000,80,0,364,1143755,P,P,matched (3),id=0015800000XLS9nAAH,Levy Payer,matched (3),1,1,2,100000
1143764,1287127,405782,1302697,19,117,364,1439804,0,1254638,31,0,364,,,,master only (1),,,master only (1),0,1,2,100000
1143797,3333198,248518,2861917,34,10,364,10957759,323425,10935925,68,8,364,1143797,P,P,matched (3),id=0015800000XLSFhAAP,Levy Payer,matched (3),1,1,2,100000
1143809,1234746,942,1243385,39,126,364,1432086,1341,1270836,39,121,364,,,,master only (1),id=0015800000Ykv6zAAB,FR Registered Charity,matched (3),1,0,0,100000
1143817,11806000,298000,9174000,182,0,364,14988000,311000,9489000,136,0,364,1143817,P,P,matched (3),,,master only (1),1,1,2,100000
1143848,950426,13769,1380983,7,0,364,1685887,8217,1598979,8,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1143860,4863000,324000,4614000,70,0,364,5791000,212000,5184000,71,0,364,1143860,P,P,matched (3),,,master only (1),1,1,2,100000
1143905,1341529,7530,1560280,32,67,364,1379888,13331,1370695,40,55,364,,,,master only (1),,,master only (1),0,0,0,100000
1143960,952422,740496,976061,12,45,364,952741,0,943265,12,20,364,,,,master only (1),,,master only (1),0,1,2,100000
1143986,545618,23468,597151,16,130,364,558500,47741,545874,50,130,364,,,,master only (1),,,master only (1),0,0,0,100000
1143997,11081000,625000,10023000,94,0,364,11478000,619000,10106000,95,0,364,1143997,P,P,matched (3),,,master only (1),1,1,2,100000
1144004,711497,23130,698095,0,0,364,984537,99576,822241,0,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1144010,1257292,140996,1321989,10,10,364,1714887,111796,1613531,11,0,364,1144010,N,N,matched (3),,,master only (1),0,1,1,100000
1144016,890122,197438,651575,9,68,364,1496053,74156,915689,8,204,364,1144016,N,N,matched (3),,,master only (1),0,1,1,100000
1144022,3346969,569214,3115394,28,3,364,3823898,711432,3852070,33,4,364,1144022,P,P,matched (3),id=0015800000ReNGIAA3,Levy Payer,matched (3),1,1,2,100000
1144032,12625000,735000,10302000,147,25,364,12454000,723000,10814000,132,0,364,1144032,P,P,matched (3),,,master only (1),1,1,2,100000
1144035,21298629,204491,20750000,261,0,364,22995892,121890,22196819,264,50,364,1144035,P,P,matched (3),id=0015800000XLSI3AAP,Levy Payer,matched (3),1,1,2,100000
1144097,2685129,561826,1299151,10,70,364,3060450,400447,2605614,13,86,364,1144097,P,P,matched (3),id=0015800000ReNGVAA3,Levy Payer,matched (3),1,1,2,100000
1144182,1046214,223054,238672,0,78,364,654752,190503,265882,0,270,334,1144182,N,N,matched (3),,,master only (1),0,1,2,100000
1144246,1772338,217,1686904,21,0,364,1860039,214,1811967,24,1,364,,,,master only (1),,,master only (1),0,0,0,100000
1144452,546552,331,130367,0,39,364,735636,320,159804,0,38,364,,,,master only (1),,,master only (1),0,0,0,100000
1144474,1749783,87497,1675704,49,136,364,1832143,96324,1892433,54,105,364,,,,master only (1),id=0015800000YlCACAA3,FR Registered Charity,matched (3),1,0,0,100000
1144513,687512,58249,640743,8,103,364,780900,76383,957659,16,765,364,,,,master only (1),id=0015800000YlL2dAAF,FR Registered Charity,matched (3),1,0,0,100000
1144516,633785,41964,657569,20,10,364,618214,46783,639223,25,10,364,,,,master only (1),,,master only (1),0,0,0,100000
1144606,6804577,508020,6287472,7,100,364,7846924,615163,5611312,7,100,364,1144606,P,P,matched (3),id=0015800000ReNHnAAN,Levy Payer,matched (3),1,1,2,100000
1144651,715983,634011,714876,6,0,364,730385,642538,741247,10,100,364,,,,master only (1),,,master only (1),0,1,2,100000
1144658,861922,21037,825665,19,6,364,1121821,25663,843805,13,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1144663,1202194,9649,1269421,13,0,364,1353886,6825,1269567,13,3190,364,,,,master only (1),,,master only (1),0,0,0,100000
1144673,988661,85018,1027554,9,0,364,988018,0,1179163,7,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1144808,1673551,43802,1654808,17,0,364,2402148,34437,2210839,22,1200,364,,,,master only (1),,,master only (1),0,0,0,100000
1144812,4353572,420700,4009363,10,300,364,8965601,751474,7777717,18,150,364,1144812,P,P,matched (3),id=0015800000XLS9UAAX,Levy Payer,matched (3),1,1,2,100000
1144886,3746561,1351976,3920082,133,2073,364,4057725,1366795,4220089,138,1019,364,,,,master only (1),,,master only (1),0,1,2,100000
1144923,2791800,177017,2852978,35,4500,364,3039883,173611,3049325,36,4500,364,1144923,P,P,matched (3),id=0015800000YlKAQAA3,Levy Payer,matched (3),1,1,1,100000
1144975,689606,10321,673493,16,3,364,941178,10733,789480,25,1,364,,,,master only (1),,,master only (1),0,0,0,100000
1145092,1133172,33003,889096,4,30,364,754065,50854,936385,4,120,364,,,,master only (1),id=0015800000YlWs0AAF,FR Registered Charity,matched (3),1,0,0,100000
1145141,127923000,561000,127205000,1610,50,364,131085000,405000,130530000,1654,0,364,,,,master only (1),,,master only (1),0,1,2,100000
1145181,11369241,1016113,8599339,87,12,364,6581263,1918383,9095943,91,0,364,1145181,P,P,matched (3),id=0015800000QM6W2AAL,Levy Payer,matched (3),1,1,2,100000
1145192,1347761,57161,1339841,22,70,364,1278916,62204,1432068,22,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1145224,1460636,82735,1229905,3,0,364,501621,153593,700602,4,1,364,,,,master only (1),,,master only (1),0,0,0,100000
1145230,637565,91882,612750,8,250,364,755572,80617,728031,8,250,364,,,,master only (1),,,master only (1),0,0,0,100000
1145297,50932301,274,1330957,1,0,364,1876000,0,2656000,2,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1145303,541371,218854,364746,2,2,364,573574,48580,508019,1,2,364,1145303,P,P,matched (3),id=0015800000XLSH4AAP,Levy Payer,matched (3),1,1,2,100000
1145359,862339,6623,814474,0,0,364,1014405,11013,693266,0,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1145405,878656,9392,948504,17,44,364,1149071,10756,1162514,36,50,364,,,,master only (1),,,master only (1),0,0,0,100000
1145640,36198455,403527,7734474,9,0,364,15132426,91046,12860986,10,0,364,,,,master only (1),,,master only (1),0,1,2,100000
1145643,5940298,6077,5366396,99,50,364,5312913,2568,5220708,99,50,364,,,,master only (1),,,master only (1),0,0,0,100000
1145862,7337492,29515,7288772,4,200,364,10355810,27397,9597340,219,100,425,,,,master only (1),,,master only (1),0,0,0,100000
1145877,816514,44880,797489,11,4000,364,943321,48737,909419,11,4000,364,,,,master only (1),,,master only (1),0,0,0,100000
1146016,523300,42900,563600,8,12,364,1955100,11600,513300,8,12,364,,,,master only (1),,,master only (1),0,0,0,100000
1146063,1288656,66313,970010,7,0,364,844099,73030,1024316,9,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1146071,883675,11868,888263,16,20,364,951848,6828,955957,17,14,364,,,,master only (1),,,master only (1),0,0,0,100000
1146129,824310,132605,808222,28,90,364,719705,0,756550,28,87,364,,,,master only (1),,,master only (1),0,1,1,100000
1146149,884325,79330,1002944,23,6958,364,1016017,89703,1121682,24,7425,364,,,,master only (1),id=0015800000YlVQbAAN,FR Registered Charity,matched (3),1,0,0,100000
1146158,991435,33691,1050471,16,20,517,766057,27600,821187,16,25,364,,,,master only (1),,,master only (1),0,0,0,100000
1146219,3377428,79168,2635758,20,120,364,10729959,475676,4108089,30,160,364,,,,master only (1),,,master only (1),0,0,0,100000
1146244,3088396,209553,2917710,11,0,364,4321357,177904,3171202,14,0,364,1146244,P,P,matched (3),id=0015800000XLSHgAAP,Levy Payer,matched (3),1,1,2,100000
1146297,849497,1442,822054,23,88,364,907828,1642,838361,23,82,364,,,,master only (1),,,master only (1),0,0,0,100000
1146304,10161390,82003,9753567,230,32,364,10983026,111888,10257273,215,29,364,,,,master only (1),id=0015800000YlQY4AAN,FR Registered Charity,matched (3),1,0,0,100000
1146310,1921789,183446,1243993,35,288,364,1325449,194167,1399761,34,298,364,1146310,P,P,matched (3),id=0015800000YladuAAB,Levy Payer,matched (3),1,1,1,100000
1146420,14454275,2898749,14751666,75,850,364,20371444,2847513,14347130,77,800,364,1146420,P,P,matched (3),id=0015800000QM6THAA1,Levy Payer,matched (3),1,1,2,100000
1146462,750726,137962,926339,21,203,364,648213,183800,830922,20,154,364,,,,master only (1),,,master only (1),0,1,1,100000
1146481,1907951,53188,2238267,50,30,364,1743931,34465,1989133,46,55,364,,,,master only (1),,,master only (1),0,0,0,100000
1146525,655352,207047,571766,11,300,364,577046,147189,570398,8,200,364,,,,master only (1),,,master only (1),0,1,2,100000
1146543,1222542,2467,1213359,15,45,364,1192149,2467,1072954,15,65,364,,,,master only (1),,,master only (1),0,0,0,100000
1146547,632537,14827,664161,14,6,364,606816,15325,606072,14,7,364,,,,master only (1),,,master only (1),0,0,0,100000
1146560,1495653,40800,1421049,30,0,364,1429541,47956,1415063,26,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1146648,654076,14144,54278,0,0,364,608476,0,157485,2,9,364,,,,master only (1),,,master only (1),0,0,0,100000
1146649,8176777,260853,8251913,302,1200,364,7892292,274831,7569243,240,1100,364,1146649,P,P,matched (3),id=0015800000XLSF0AAP,Levy Payer,matched (3),1,1,2,100000
1146710,1291039,12382,1146150,32,10,364,1382226,12942,1139372,34,6,364,,,,master only (1),,,master only (1),0,0,0,100000
1146771,3113071,24080,2934495,130,20,364,3082592,13965,2825020,133,15,364,,,,master only (1),,,master only (1),0,0,0,100000
1146792,164600000,2200000,156700000,1555,7521,364,193300000,2700000,172600000,1604,8321,364,1146792,P,P,matched (3),id=0015800000QM6TkAAL,Levy Payer,matched (3),1,1,2,100000
1146813,2778072,1062387,3281707,48,0,364,1517500,322270,2188621,26,0,364,,,,master only (1),,,master only (1),0,1,2,100000
1146822,532076,1387,524647,1,0,364,1369504,0,1348003,3,0,395,,,,master only (1),,,master only (1),0,0,0,100000
1146896,531959,93847,585802,10,20,364,1269268,158237,1300318,9,50,364,,,,master only (1),id=0015800000YlQYLAA3,FR Registered Charity,matched (3),1,0,0,100000
1146913,4782959,162032,5038689,149,0,364,5701020,185930,5246274,143,0,364,1146913,P,P,matched (3),id=0015800000YlUI0AAN,Levy Payer,matched (3),1,1,1,100000
1146950,778576,105963,694557,1,30,364,7522447,118443,7538606,1,25,364,1146950,P,P,matched (3),id=0015800000Yl9NvAAJ,Levy Payer,matched (3),1,1,1,100000
1146972,1393939,968922,1390461,9,0,364,1277233,817757,1301752,10,0,364,,,,master only (1),,,master only (1),0,1,2,100000
1147059,1553843,17731,1490461,51,49,364,1542798,19091,1503707,52,50,364,,,,master only (1),,,master only (1),0,0,0,100000
1147094,975759,69267,1330959,0,65,364,964031,100882,545518,0,15,364,,,,master only (1),,,master only (1),0,0,0,100000
1147134,904177,378000,798336,0,0,364,1582636,478000,886397,0,0,364,,,,master only (1),,,master only (1),0,1,2,100000
1147280,27110886,210068,25574250,375,0,364,27910826,194000,26745479,392,0,364,1147280,N,N,matched (3),,,master only (1),0,1,2,100000
1147287,870535,12333,756195,19,12,364,1032281,1941,1043313,23,20,364,,,,master only (1),,,master only (1),0,0,0,100000
1147318,531812,25320,450903,14,25,364,1229144,25824,486077,16,15,364,,,,master only (1),,,master only (1),0,0,0,100000
1147327,559069,17,561062,0,1,364,566791,33,20396,0,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1147330,2078055,73809,1761265,12,500,364,3662724,143220,3586009,17,1600,364,,,,master only (1),id=0015800000Yl698AAB,FR Registered Charity,matched (3),1,0,0,100000
1147372,755784,35796,505518,38,41,364,1012862,35253,811874,47,50,364,,,,master only (1),,,master only (1),0,0,0,100000
1147527,974666,10000,1052016,47,10,364,1069264,0,1105309,47,50,364,,,,master only (1),,,master only (1),0,0,0,100000
1147607,5550156,36907,5242780,51,2000,364,6278501,10168,5493160,45,4500,364,,,,master only (1),,,master only (1),0,0,0,100000
1147675,779902,552,779368,30,58,364,853157,2032,800658,36,50,364,,,,master only (1),,,master only (1),0,0,0,100000
1147682,1543245,7751,1590496,0,0,363,1676859,3015,1627114,0,0,363,,,,master only (1),,,master only (1),0,0,0,100000
1147743,5183612,99770,991352,5,11,364,5693116,144422,1956288,4,11,364,,,,master only (1),,,master only (1),0,0,0,100000
1147786,5578077,97073,5745871,92,1350,364,6029487,164087,6101897,94,1803,364,,,,master only (1),,,master only (1),0,0,0,100000
1147789,2603227,29616,882118,7,60,364,1188643,39129,993296,8,200,364,,,,master only (1),,,master only (1),0,0,0,100000
1147911,624623,330,497079,16,8,364,578076,0,535897,17,6,364,,,,master only (1),,,master only (1),0,0,0,100000
1147946,4021158,2393,9937,0,0,364,1433673,1994,17563,0,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1148009,586181,457562,574503,8,70,364,578841,481298,592524,30,65,364,1148009,N,N,matched (3),,,master only (1),0,1,2,100000
1148060,543530,3009,541172,0,9,364,529685,0,517570,1,9,364,,,,master only (1),,,master only (1),0,0,0,100000
1148156,602356,33543,183791,1,10,364,641833,107812,454102,2,10,364,,,,master only (1),,,master only (1),0,0,0,100000
1148195,1413440,11502,1588226,13,3000,364,1701778,5681,1611641,30,3000,364,,,,master only (1),,,master only (1),0,0,0,100000
1148198,685731,1616,629119,15,75,364,596606,8634,560265,14,22,364,,,,master only (1),id=0015800000Ykv3EAAR,FR Registered Charity,matched (3),1,0,0,100000
1148324,2723818,4613,2244353,3,0,364,3219848,1298,3716113,0,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1148327,1724045,21360,456969,0,70,364,583759,32760,541425,0,70,364,,,,master only (1),,,master only (1),0,0,0,100000
1148404,3455293,364698,3639856,16,0,364,3877967,90313,3642260,27,0,364,,,,master only (1),id=0015800000XLSBCAA5,FR Registered Charity,matched (3),1,1,2,100000
1148427,896550,63670,700493,3,1,364,669369,61270,732481,4,1,364,,,,master only (1),,,master only (1),0,0,0,100000
1148451,1019690,89673,918054,28,90,364,1020393,51483,1138776,30,36,364,,,,master only (1),,,master only (1),0,0,0,100000
1148622,1666700,64773,1667006,22,1500,364,1666719,78410,1606711,68,900,364,,,,master only (1),,,master only (1),0,0,0,100000
1148691,3863131,595,2007023,0,0,364,4408372,0,9056,0,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1148716,954950,59635,770086,13,53,364,1521680,38974,1548019,31,38,364,,,,master only (1),,,master only (1),0,0,0,100000
1148745,773183,27124,627408,5,502,456,709419,6302,624084,8,183,364,,,,master only (1),id=0015800000YlAgXAAV,FR Registered Charity,matched (3),1,0,0,100000
1148753,80346000,345000,56921000,1091,0,364,63279000,10000,61748000,1154,0,364,,,,master only (1),,,master only (1),0,1,2,100000
1148976,2751088,43116,2753683,7,0,364,3432317,53573,3357447,8,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1148980,3098510,5481,3989656,4,2,364,2604350,8173,3715029,3,1,364,,,,master only (1),,,master only (1),0,0,0,100000
1148990,2215322,15768,2165543,50,0,364,2360827,14145,2265137,150,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1149074,2958259,51870,2697072,9,0,364,4229726,47185,4171040,8,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1149085,53832000,3209000,53175000,1131,435,364,69134000,3412000,68261000,1440,800,364,1149085,P,P,matched (3),id=0015800000QM6TCAA1,Levy Payer,matched (3),1,1,2,100000
1149105,1977174,89822,1046829,3,0,364,1151561,121507,752909,3,50,364,,,,master only (1),,,master only (1),0,0,0,100000
1149240,1323516,79362,1511588,16,0,364,1310190,104240,1407324,17,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1149254,5175427,307609,3250045,3,10,364,5146747,336868,4052257,5,50,364,1149254,P,P,matched (3),id=0015800000XLSDEAA5,Levy Payer,matched (3),1,1,2,100000
1149264,4225869,6490,3994292,183,0,364,5249433,0,4987794,214,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1149282,17668119,302339,419346,1,0,364,1165801,520222,1292675,2,0,364,,,,master only (1),,,master only (1),0,1,2,100000
1149488,1125031,104125,1008404,4,200,364,1467905,192134,1355075,4,200,364,1149488,P,P,matched (3),id=0015800000YlL2tAAF,Levy Payer,matched (3),1,1,1,100000
1149577,503753,4538,438835,12,6,364,505632,5300,448198,11,5,364,,,,master only (1),,,master only (1),0,0,0,100000
1149588,650272,90517,620487,8,100,364,651108,53687,615933,8,1000,364,,,,master only (1),,,master only (1),0,0,0,100000
1149652,647229,154097,1069642,15,60,364,1041682,181792,1231298,21,70,364,1149652,P,P,matched (3),id=0015800000YlWQkAAN,Levy Payer,matched (3),1,1,1,100000
1149693,784378,70890,581337,3,475,364,1019591,54089,811575,3,400,364,,,,master only (1),,,master only (1),0,0,0,100000
1149696,1146635,579427,1003799,0,0,364,1235554,679046,1022716,2,0,364,,,,master only (1),,,master only (1),0,1,2,100000
1149787,1084427,40246,1113814,25,120,364,990421,59860,1116064,22,122,364,,,,master only (1),,,master only (1),0,0,0,100000
1149856,13738161,373447,496462,0,0,369,1387664,761717,978327,0,0,364,,,,master only (1),,,master only (1),0,1,2,100000
1149948,4507024,16250,4161458,87,1332,364,3968680,0,3988000,68,1348,364,,,,master only (1),,,master only (1),0,0,0,100000
1149975,1518587,3490,582008,20,130,364,501924,2739,561491,18,113,364,,,,master only (1),,,master only (1),0,0,0,100000
1149979,2132988,355314,2103902,33,10,364,3364694,0,2781805,38,20,364,,,,master only (1),,,master only (1),0,1,2,100000
1150036,2466413,1836998,1879218,15,20,364,2477052,0,2093113,16,20,364,,,,master only (1),,,master only (1),0,1,2,100000
1150054,5137952,972355,4745293,43,250,364,7158946,1314992,3719932,54,351,364,1150054,P,P,matched (3),id=0015800000ReN9wAAF,Levy Payer,matched (3),1,1,2,100000
1150056,3339604,276065,2570985,13,0,364,3620983,580746,4167148,25,68,364,1150056,P,P,matched (3),id=0015800000XLSEFAA5,Levy Payer,matched (3),1,1,2,100000
1150064,35526161,419335,32059871,419,500,364,39541959,342254,35345303,419,500,364,1150064,P,P,matched (3),id=0015800000XLS9XAAX,Levy Payer,matched (3),1,1,2,100000
1150105,895218,1429,1150187,11,10,394,1599698,1920,1611509,16,7,364,,,,master only (1),,,master only (1),0,0,0,100000
1150158,5535388,13501,4972718,141,47,364,5772158,14334,5319932,141,40,364,,,,master only (1),id=0015800000YlFtmAAF,FR Registered Charity,matched (3),1,0,0,100000
